id,collection,dc.contributor.author,dc.contributor.translator,dc.date.issued,dc.description[en],dc.identifier.citation[en],dc.identifier.DOI,dc.identifier.issn,dc.language.iso[en],dc.publisher[en],dc.title[en],dc.type[en],prism.issueIdentifier[en],prism.publicationName[en],prism.volume[en],pdf_filename,issueurl,pdfname,title,author_problem,date-text,author_citation
+,2451/61976,"St. Fort, Yolaine M.",,2008,,"Yolaine M. St. Fort, ""A Place Without Hurt,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/x72v-fx47",https://doi.org/10.33682/x72v-fx47,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,A Place Without Hurt,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501013.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501013.pdf,A Place Without Hurt,,Summer-Fall 2008,Yolaine M. St. Fort
+,2451/61976,"St. Fort, Yolaine M.",,2008,,"Yolaine M. St. Fort, ""Yesterday,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/ybxk-ffah",https://doi.org/10.33682/ybxk-ffah,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Yesterday,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501014.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501014.pdf,Yesterday,,Summer-Fall 2008,Yolaine M. St. Fort
+,2451/61976,"St. Fort, Yolaine M.",,2008,,"Yolaine M. St. Fort, ""Forgive Her,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/uh7u-r05v",https://doi.org/10.33682/uh7u-r05v,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Forgive Her,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501015.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501015.pdf,Forgive Her,,Summer-Fall 2008,Yolaine M. St. Fort
+,2451/61976,"Joseph, Janine",,2008,,"Janine Joseph, ""The Whole Truth and Nothing,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/97hz-n9vj",https://doi.org/10.33682/97hz-n9vj,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,The Whole Truth and Nothing,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501016.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501016.pdf,The Whole Truth and Nothing,,Summer-Fall 2008,Janine Joseph
+,2451/61976,"Joseph, Janine",,2008,,"Janine Joseph, ""First Lesson,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/dhgd-rucv",https://doi.org/10.33682/dhgd-rucv,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,First Lesson,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501017.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501017.pdf,First Lesson,,Summer-Fall 2008,Janine Joseph
+,2451/61976,"Simmons, Vanesssa",,2008,,"Vanesssa Simmons, ""Shhh,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/j1eb-78j8",https://doi.org/10.33682/j1eb-78j8,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Shhh,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501018.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501018.pdf,Shhh,,Summer-Fall 2008,Vanesssa Simmons
+,2451/61976,"Strongman, Roberto",,2008,,"Roberto Strongman, ""The Snake Tree,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/24jr-vdas",https://doi.org/10.33682/24jr-vdas,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,The Snake Tree,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501019.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501019.pdf,The Snake Tree,,Summer-Fall 2008,Roberto Strongman
+,2451/61976,"Strongman, Roberto",,2008,,"Roberto Strongman, ""All Soul's Daydream,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/fmk3-557q",https://doi.org/10.33682/fmk3-557q,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,All Soul's Daydream,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501020.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501020.pdf,All Soul's Daydream,,Summer-Fall 2008,Roberto Strongman
+,2451/61976,"Adisa, Opal Palmer",,2008,,"Opal Palmer Adisa, ""Water Witch,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/wuhz-973k",https://doi.org/10.33682/wuhz-973k,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Water Witch,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501021.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501021.pdf,Water Witch,,Summer-Fall 2008,Opal Palmer Adisa
+,2451/61976,"Adisa, Opal Palmer",,2008,,"Opal Palmer Adisa, ""Stepping Into Blessings,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/q3h1-8zsb",https://doi.org/10.33682/q3h1-8zsb,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Stepping Into Blessings,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501022.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501022.pdf,Stepping Into Blessings,,Summer-Fall 2008,Opal Palmer Adisa
+,2451/61976,"Chung, Brian Carey",,2008,,"Brian Carey Chung, ""Signs in the Backyard,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/m5f4-9ms5",https://doi.org/10.33682/m5f4-9ms5,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Signs in the Backyard,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501024.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501024.pdf,Signs in the Backyard,,Summer-Fall 2008,Brian Carey Chung
+,2451/61976,"Georges, Danielle Legros",,2008,,"Danielle Legros Georges, ""Your Insistence,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/zhxc-xbaj",https://doi.org/10.33682/zhxc-xbaj,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Your Insistence,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501025.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501025.pdf,Your Insistence,,Summer-Fall 2008,Danielle Legros Georges
+,2451/61976,"Georges, Danielle Legros",,2008,,"Danielle Legros Georges, ""Good-bye,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/u0mw-f85u",https://doi.org/10.33682/u0mw-f85u,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Good-bye,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501026.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501026.pdf,Good-bye,,Summer-Fall 2008,Danielle Legros Georges
+,2451/61976,"Medrano, Marianela",,2008,,"Marianela Medrano, ""Ham and Cheese,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/mfn8-0adf",https://doi.org/10.33682/mfn8-0adf,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Ham and Cheese,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501027.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501027.pdf,Ham and Cheese,,Summer-Fall 2008,Marianela Medrano
+,2451/61976,"Calderaro, Michela A.",,2008,,"Michela A. Calderaro, ""An Interview with Opal Palmer Adisa,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/mhty-z9aa",https://doi.org/10.33682/mhty-z9aa,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,An Interview with Opal Palmer Adisa,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501104.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501104.pdf,An Interview with Opal Palmer Adisa,,Summer-Fall 2008,Michela A. Calderaro
+,2451/61976,"Ross, Sassy",,2008,,"Sassy Ross, ""The Art of Collaboration: An Interview with Kwame Dawes,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/6t04-qmb2",https://doi.org/10.33682/6t04-qmb2,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,The Art of Collaboration: An Interview with Kwame Dawes,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501115.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501115.pdf,The Art of Collaboration: An Interview with Kwame Dawes,,Summer-Fall 2008,Sassy Ross
+,2451/61976,"Medrano, Marianela",,2008,,"Marianela Medrano, ""Interview with Annecy Baez,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/4p71-7sjt",https://doi.org/10.33682/4p71-7sjt,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Interview with Annecy Baez,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501123.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501123.pdf,Interview with Annecy Baez,,Summer-Fall 2008,Marianela Medrano
+,2451/61976,"Chancy, Myriam J. A.",,2008,,"Myriam J. A. Chancy, ""Dancing Words: Illness & The Writing Process,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/za9x-ye9n",https://doi.org/10.33682/za9x-ye9n,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Dancing Words: Illness & The Writing Process,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501128.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501128.pdf,Dancing Words: Illness & The Writing Process,,Summer-Fall 2008,Myriam J. A. Chancy
+,2451/61976,"McLean, Dolace",,2008,,"Dolace McLean, ""Book Review: Paradise Lost … and Found,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/fhq2-6h9r",https://doi.org/10.33682/fhq2-6h9r,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Book Review: Paradise Lost … and Found,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501147.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501147.pdf,Book Review: Paradise Lost … and Found,,Summer-Fall 2008,Dolace McLean
+,2451/61976,"Calderaro, Michela A.",,2008,,"Michela A. Calderaro, ""Book Review: Lorna Goodison and Our Garden of Eden,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/xdaw-gsqm",https://doi.org/10.33682/xdaw-gsqm,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Book Review: Lorna Goodison and Our Garden of Eden,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501144.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501144.pdf,Book Review: Lorna Goodison and Our Garden of Eden,,Summer-Fall 2008,Michela A. Calderaro
+,2451/61976,"Calderaro, Michela A.",,2008,,"Michela A. Calderaro, ""Book Review: The River’s Song,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/ah58-f0uc",https://doi.org/10.33682/ah58-f0uc,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Book Review: The River’s Song,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501151.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501151.pdf,Book Review: The River’s Song,,Summer-Fall 2008,Michela A. Calderaro
+,2451/61976,"Edwards, Gus",,2008,,"Gus Edwards, ""Swimming and Diving,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/g7ug-jhyg",https://doi.org/10.33682/g7ug-jhyg,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Swimming and Diving,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501061.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501061.pdf,Swimming and Diving,,Summer-Fall 2008,Gus Edwards
+,2451/61976,"Nimblett, Anton",,2008,,"Anton Nimblett, ""Just Now,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/6rgb-hpjx",https://doi.org/10.33682/6rgb-hpjx,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Just Now,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501066.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501066.pdf,Just Now,,Summer-Fall 2008,Anton Nimblett
+,2451/61976,"Febles, Eduardo",,2008,,"Eduardo Febles, ""Lizards and Butterfly Bats,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/mabj-34mb",https://doi.org/10.33682/mabj-34mb,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Lizards and Butterfly Bats,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501080.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501080.pdf,Lizards and Butterfly Bats,,Summer-Fall 2008,Eduardo Febles
+,2451/61976,"Southard, Barbara",,2008,,"Barbara Southard, ""Heavy Downpour,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/2zrd-mmkg",https://doi.org/10.33682/2zrd-mmkg,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Heavy Downpour,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501090.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501090.pdf,Heavy Downpour,,Summer-Fall 2008,Barbara Southard
+,2451/61976,"Medrano, Marianela",,2008,,"Marianela Medrano, ""The Tao of Majerete,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/y35d-y9gj",https://doi.org/10.33682/y35d-y9gj,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,The Tao of Majerete,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501098.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501098.pdf,The Tao of Majerete,,Summer-Fall 2008,Marianela Medrano
+,2451/61976,"St. Fort, Yolaine M.",,2008,,"Yolaine M. St. Fort, ""The Lesson,"" Calabash: a Journal of Caribbean Arts and Letters 5, no. 1 (Summer-Fall 2008), https://doi.org/10.33682/eppt-5su8",https://doi.org/10.33682/eppt-5su8,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,The Lesson,Article,1,Calabash: a Journal of Caribbean Arts and Letters,5,0501101.pdf,http://www.nyu.edu/calabash/,/calabash/vol5no1/0501101.pdf,The Lesson,,Summer-Fall 2008,Yolaine M. St. Fort
+,2451/61976,"McLean, Dolace",,2005,,"Dolace McLean, ""Preface: A Tribute To Grenada,"" Calabash: a Journal of Caribbean Arts and Letters 3, no. 2 (Fall-Winter 2005), https://doi.org/10.33682/7ent-f9yp",https://doi.org/10.33682/7ent-f9yp,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Preface: A Tribute To Grenada,Article,2,Calabash: a Journal of Caribbean Arts and Letters,3,preface.pdf,http://www.nyu.edu/calabash/vol3no2/,,,,Fall-Winter 2005,Dolace McLean
+,2451/61976,"Tung, Suelin Low Chew",,2005,,"Suelin Low Chew Tung, ""Please Help the Grenada Arts Council,"" Calabash: a Journal of Caribbean Arts and Letters 3, no. 2 (Fall-Winter 2005), https://doi.org/10.33682/tdhh-9r8x",https://doi.org/10.33682/tdhh-9r8x,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Please Help the Grenada Arts Council,Article,2,Calabash: a Journal of Caribbean Arts and Letters,3,0302001.pdf,http://www.nyu.edu/calabash/vol3no2/,,,,Fall-Winter 2005,Suelin Low Chew Tung
+,2451/61976,"Simón, Monique S.",,2005,,"Monique S. Simón, ""Night Light (Ode to Bolans Village, Antigua-'Home'),"" Calabash: a Journal of Caribbean Arts and Letters 3, no. 2 (Fall-Winter 2005), https://doi.org/10.33682/7wk3-pr48",https://doi.org/10.33682/7wk3-pr48,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,"Night Light (Ode to Bolans Village, Antigua-'Home')",Article,2,Calabash: a Journal of Caribbean Arts and Letters,3,0302003.pdf,http://www.nyu.edu/calabash/vol3no2/,,,,Fall-Winter 2005,Monique S. Simón
+,2451/61976,"Simón, Monique S.",,2005,,"Monique S. Simón, ""Color of Love,"" Calabash: a Journal of Caribbean Arts and Letters 3, no. 2 (Fall-Winter 2005), https://doi.org/10.33682/xcsd-b5be",https://doi.org/10.33682/xcsd-b5be,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Color of Love,Article,2,Calabash: a Journal of Caribbean Arts and Letters,3,0302005.pdf,http://www.nyu.edu/calabash/vol3no2/,,,,Fall-Winter 2005,Monique S. Simón
+,2451/61976,"Jagdeo, Genessa",,2005,,"Genessa Jagdeo, ""Mixed Gyal,"" Calabash: a Journal of Caribbean Arts and Letters 3, no. 2 (Fall-Winter 2005), https://doi.org/10.33682/zu87-jzmr",https://doi.org/10.33682/zu87-jzmr,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Mixed Gyal,Article,2,Calabash: a Journal of Caribbean Arts and Letters,3,0302094.pdf,http://www.nyu.edu/calabash/vol3no2/,,,,Fall-Winter 2005,Genessa Jagdeo
+,2451/61976,"David, Paula",,2005,,"Paula David, ""Sunday Morning,"" Calabash: a Journal of Caribbean Arts and Letters 3, no. 2 (Fall-Winter 2005), https://doi.org/10.33682/q0et-bbkh",https://doi.org/10.33682/q0et-bbkh,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Sunday Morning,Article,2,Calabash: a Journal of Caribbean Arts and Letters,3,0302095.pdf,http://www.nyu.edu/calabash/vol3no2/,,,,Fall-Winter 2005,Paula David
+,2451/61976,"David, Paula",,2005,,"Paula David, ""Swan Song,"" Calabash: a Journal of Caribbean Arts and Letters 3, no. 2 (Fall-Winter 2005), https://doi.org/10.33682/6wk4-pjbu",https://doi.org/10.33682/6wk4-pjbu,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Swan Song,Article,2,Calabash: a Journal of Caribbean Arts and Letters,3,0302119.pdf,http://www.nyu.edu/calabash/vol3no2/,,,,Fall-Winter 2005,Paula David
+,2451/61976,"David, Paula",,2005,,"Paula David, ""Faith,"" Calabash: a Journal of Caribbean Arts and Letters 3, no. 2 (Fall-Winter 2005), https://doi.org/10.33682/j2bn-xvbs",https://doi.org/10.33682/j2bn-xvbs,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Faith,Article,2,Calabash: a Journal of Caribbean Arts and Letters,3,0302125.pdf,http://www.nyu.edu/calabash/vol3no2/,,,,Fall-Winter 2005,Paula David
+,2451/61976,"David, Paula",,2005,,"Paula David, ""Three Haiku for me and my Friends who are too Deep for our own Damn Good,"" Calabash: a Journal of Caribbean Arts and Letters 3, no. 2 (Fall-Winter 2005), https://doi.org/10.33682/j1kf-5v3y",https://doi.org/10.33682/j1kf-5v3y,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,Three Haiku for me and my Friends who are too Deep for our own Damn Good,Article,2,Calabash: a Journal of Caribbean Arts and Letters,3,0302166.pdf,http://www.nyu.edu/calabash/vol3no2/,,,,Fall-Winter 2005,Paula David
+,2451/61976,"Preston, Rohan",,2005,,"Rohan Preston, ""The Honey-Gatherer,"" Calabash: a Journal of Caribbean Arts and Letters 3, no. 2 (Fall-Winter 2005), https://doi.org/10.33682/7q63-727z",https://doi.org/10.33682/7q63-727z,1531-6661,en,New York University. Graduate Program in Spanish & Portuguese Languages & Literatures,The Honey-Gatherer,Article,2,Calabash: a Journal of Caribbean Arts and Letters,3,0302117.pdf,http://www.nyu.edu/calabash/vol3no2/,,,,Fall-Winter 2005,Rohan Preston
